issuerCode,issuerCountry,issuerCountryCode,serviceCode,serviceName,adnlServiceCode,adnlServiceName,allowedConsigneeCountry,allowedConsignorCountry,mandatory
Z11,DENMARK,DK,19,Mypack Collect,A5,Insurance Europe,CH,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,10,Ad-hoc pickup,SI,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,MC,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,B8,Driver Notification - Phone,DK,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,BG,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,17,Två utkörningsförsök,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A7,Optional Service Point,SJ,ALL,TRUE
Z11,DENMARK,DK,18,PostNord Parcel,A3,SMS notification,NL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A6,FlexDelivery,SE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,FR,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,D9,Climate Compensation,FO,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A8,Limited Quantity of Dangerous Goods,FI,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,ES,ALL,TRUE
Z11,DENMARK,DK,52,Pallet Pickup,D6,Delivery before 9 (MEDIO 2017),NO,ALL,FALSE
Z13,NORWAY,NO,48,InNight,A5,Insurance,NO,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,C5,Leveransavisering,SE,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,62,Insurance DK,ALL,DK,FALSE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,EE,ALL,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,24,Utökad identifiering,CZ,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,NL,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A8,Dangerous Goods LQ,SE,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,LV,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E9,Collection Request,AT,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,B7,Carry-in,NO,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,D5,Private Receiver,DK,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A7,Optional service point,DK,ALL,TRUE
Z11,DENMARK,DK,18,PostNord Parcel,A8,Limited Quantity of Dangerous Goods,DK,ALL,FALSE
Z12,SWEDEN,SE,59,Retail Delivery,D3,Föravisering,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,SE,ALL,TRUE
Z14,FINLAND,FI,83,PostNord Groupage,C1,Recipient Freight,FI,ALL,FALSE
Z13,NORWAY,NO,18,Parcel,A6,Flex delivery,NO,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,E4,Mypack Collect in Store,SE,ALL,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,E1,Däck,SE,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,62,Insurance DK,ALL,DK,FALSE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,DE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,RO,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,B8,Driver Notification - Phone,BE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,MK,ALL,TRUE
Z11,DENMARK,DK,17,Mypack Home,10,Ad-hoc pickup,MC,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,HR,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A6,FlexDelivery,SE,ALL,FALSE
Z12,SWEDEN,SE,AF,Brevpostförskott,FE,"Faktura, utan inlämningsundrlag",ALL,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D2,Signature Assurance,SE,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,10,Ad-hoc pickup,AT,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,GL,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,C6,Utlämningsavisering,DK,ALL,FALSE
Z12,SWEDEN,SE,24,PostNord Return Drop Off,A4,e-postavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A5,Insurance Europe,RO,ALL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,D3,Föravisering,DK,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A8,Limited Quantity of Dangerous Goods,ALL,DK,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,C6,Utlämningsavisering,SE,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,B8,Driver Notification - Phone,SE,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,D7,Before 12,SE,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C6,Delivery Confirmation,PT,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,A1,Postförskott,NO,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,A8,Dangerous Goods LQ,ES,ALL,FALSE
Z12,SWEDEN,SE,48,InNight,A3,SMS-avisering,ALL,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A4,Standard Self-Service and E-mail Info,LU,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,AX,ALL,TRUE
Z11,DENMARK,DK,52,Pallet Pickup,B7,Carry-in,ALL,DK,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A2,Notification by letter,NO,ALL,TRUE
Z11,DENMARK,DK,83,Groupage,B9,Dangerous goods,NO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,10,Ad-hoc pickup,BE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,HU,ALL,FALSE
Z14,FINLAND,FI,48,InNight,A8,Dangerous Goods LQ,DK,ALL,FALSE
Z14,FINLAND,FI,48,InNight,B9,Dangerous Goods,LT,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,DE,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,ES,FALSE
Z11,DENMARK,DK,20,Return Pickup,D9,Climate Compensation,FI,NO,FALSE
Z11,DENMARK,DK,17,Mypack Home,10,Ad-hoc pickup,FR,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,A9,Driver notification,FI,ALL,FALSE
Z12,SWEDEN,SE,RR,Rek,MB,Mottagningsbevis,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A3,SMS notification,SK,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,SI,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,LV,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,PL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,D3,Föravisering,NO,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A6,FlexDelivery,FO,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A6,FlexDelivery,ALL,ALL,FALSE
Z12,SWEDEN,SE,57,PostNord Parcel Special,90,Varuförsäkring,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,SI,ALL,FALSE
Z12,SWEDEN,SE,57,PostNord Parcel Special,A6,Leverans utan kvittens,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,D7,Before 12,NO,ALL,FALSE
Z12,SWEDEN,SE,VV,Värde,UP,Utplock,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,B9,Dangerous goods,ALL,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,C6,Utlämningsavisering,ALL,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,D2,Kvittenskrav,FI,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C7,FlexChange,IT,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,10,Ad-hoc pickup,NO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,5,Value,DK,ALL,FALSE
Z13,NORWAY,NO,24,Return Drop Off,C2,Print Label,ALL,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,IT,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,A3,SMS-avisering,SE,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,SK,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,JE,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,D3,Föravisering,!IS,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,GG,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,MK,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,D6,Delivery before 9 (MEDIO 2017),FI,ALL,FALSE
Z13,NORWAY,NO,83,Groupage,C5,Leverings orientering,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,51,Age check,SE,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,NO,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,C4,Legitimationskontroll,FI,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,A9,Driver notification,SE,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C7,FlexChange,EE,ALL,FALSE
Z13,NORWAY,NO,83,Groupage,D7,Delivery before 12,ALL,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,DE,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,A6,Leverans utan kvittens,NO,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,74,Avemballering,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A3,SMS notification,SI,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D1,Immidiate Return,SE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,LT,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D5,Private receiver,SE,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,E1,Tyres,LT,ALL,FALSE
Z13,NORWAY,NO,17,MyPack Home,C7,Flex change,ALL,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,E5,Collect in Store ¿ Label Only,SE,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,IE,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A6,FlexDelivery,FI,SE,FALSE
Z11,DENMARK,DK,20,Return Pickup,E7,Pickup Handover,DK,FI,FALSE
Z13,NORWAY,NO,19,MyPack Collect,C7,Flex change,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,MC,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A3,SMS notification,NO,NO,TRUE
Z13,NORWAY,NO,17,MyPack Home,D2,Signatur bekreftelse,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,D9,Climate Compensation,DK,ALL,FALSE
Z13,NORWAY,NO,18,Parcel,A3,Notification by SMS,NO,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A6,FlexDelivery,FI,FI,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,EE,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,CZ,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,BG,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,PL,ALL,FALSE
Z13,NORWAY,NO,17,MyPack Home,C5,Leverings orientering,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,62,Insurance DK,DK,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,D9,Climate Compensation,SE,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,A8,Begränsad mängd farligt gods,ALL,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D2,Signature Assurance,NO,ALL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,E2,Carry out,DK,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A8,Limited Quantity of Dangerous Goods,SE,FI,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A3,SMS notification,FO,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,RO,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,2,Behållarhyra,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A3,SMS notification,BG,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A3,SMS notification,FI,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,34,Upphämtning,FI,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,LV,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,D9,Climate Compensation,SE,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A8,Limited Quantity of Dangerous Goods,ALL,FI,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,D6,Before 9,SE,ALL,FALSE
Z12,SWEDEN,SE,91,International Parcel,A5,Varuförsäkring,ALL,ALL,FALSE
Z14,FINLAND,FI,83,PostNord Groupage,F8,Private Receiver Direct Delivery,FI,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,AT,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,E4,Collect in store,SE,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C7,FlexChange,IE,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,B7,Carry-in,NO,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,CH,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A6,FlexDelivery,DK,FI,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,H6,MPS,AX,FI,FALSE
Z12,SWEDEN,SE,11,Varubrev Ekonomi,A3,SMS-avisering,SE,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,MC,FALSE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,PL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,EE,ALL,TRUE
Z11,DENMARK,DK,19,Mypack Collect,A5,Insurance Europe,MC,ALL,FALSE
Z12,SWEDEN,SE,48,InNight,A4,e-postavisering,ALL,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,NO,ALL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,E6,Pickup Confirmation,FI,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,46,Pallöverföring,ALL,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A4,Standard Self-Service and E-mail Info,ES,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A3,SMS notification,DK,ALL,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,47,Alkoholdryck,PL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A9,Driver notification,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A3,SMS notification,GR,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,IT,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A8,Limited Quantity of Dangerous Goods,ALL,GL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,NL,ALL,TRUE
Z12,SWEDEN,SE,52,PostNord Pallet,E3,Return Pickup Private,FI,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A4,Email notification,LT,ALL,TRUE
Z11,DENMARK,DK,19,Mypack Collect,A4,Email notification,AT,ALL,TRUE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,MC,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,BG,ALL,FALSE
Z12,SWEDEN,SE,57,PostNord Parcel Special,D3,Föravisering,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,IS,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,21,Ej till ombud,SE,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,GB,ALL,FALSE
Z12,SWEDEN,SE,RL,Rek Extra,KB,Mottagarkvittens,ALL,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,D3,Föravisering,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A3,SMS notification,NL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A8,Limited Quantity of Dangerous Goods,LU,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D6,Delivery before 9 (MEDIO 2017),ALL,ALL,FALSE
Z13,NORWAY,NO,19,MyPack Collect,A4,Notification by e-mail,ALL,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,89,EDI - mangelfuld adresse,SE,SE,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,NL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,IM,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,A8,Dangerous Goods LQ,FR,ALL,FALSE
Z12,SWEDEN,SE,59,Retail Delivery,A8,Begränsad mängd farligt gods,ALL,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,D9,Climate Compensation,DK,FI,FALSE
Z11,DENMARK,DK,83,Groupage,A6,FlexDelivery,NO,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,A8,Begränsad mängd farligt gods,!GL,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,B8,Driver Notification - Phone,RO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,FO,ALL,FALSE
Z13,NORWAY,NO,30,MyPack Home Small (Parcel Letter),A3,Notification by SMS,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,BE,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,ES,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,D7,Before 12,NO,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A2,Notification by letter,DK,ALL,TRUE
Z12,SWEDEN,SE,59,Retail Delivery,C5,Leveransavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,D2,Signature Assurance,ALL,DK,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,UA,ALL,FALSE
Z13,NORWAY,NO,52,Pallet,B7,Carry-In,ALL,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,A4,e-postavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A3,SMS notification,GG,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D7,Before 12,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,AT,ALL,TRUE
Z12,SWEDEN,SE,86,Varubrev 1:a Klass,D3,Föravisering,ALL,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,D2,Signature Assurance,DK,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,D6,Before 9,SE,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,10,Ad-hoc pickup,CH,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,RS,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A7,Optional service point,ES,ALL,TRUE
Z11,DENMARK,DK,18,PostNord Parcel,10,Ad-hoc pickup,DE,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,A5,Insurance Europe,NO,ALL,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,D1,Return to Sender,SE,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,D9,Climate Compensation,ALL,SJ,FALSE
Z11,DENMARK,DK,17,Mypack Home,5,Value,GL,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D2,Signature Assurance,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,E1,Tyres,FR,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,34,Upphämtning,DK,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A6,FlexDelivery,DK,DK,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A4,Standard Self-Service and E-mail Info,LT,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,A4,Email notification,DK,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,A7,Valfritt hämtställe,ALL,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,46,Pallöverföring,ALL,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,D3,Delivery Advice,FI,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A7,Optional service point,NO,ALL,TRUE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,CH,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,PT,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,B9,Dangerous goods,DK,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,E6,Pickup Confirmation,DK,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,E1,Tyres,EE,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,7,Economy to FO/GL,FO,ALL,TRUE
Z11,DENMARK,DK,19,Mypack Collect,E5,Collect in Store - Label Only,DK,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,E6,Pickup Confirmation,SE,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E9,Collection Request,FI,ALL,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,24,Utökad identifiering,IT,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,D3,Föravisering,!AX,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,SK,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,A8,Dangerous Goods LQ,BE,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,FR,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,IT,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,34,Upphämtning,NO,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,61,Insurance ROW,ALL,ALL,FALSE
Z13,NORWAY,NO,32,MyPack Home,B5,Return electrical items for scrapping,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,IT,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,BG,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,B8,Chaufförsavisering,FI,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A4,Email notification,EE,ALL,TRUE
Z12,SWEDEN,SE,57,PostNord Parcel Special,Q1,Time agreed delivery,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A8,Limited Quantity of Dangerous Goods,SE,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,B7,Carry-in,ALL,ALL,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,21,Ej till ombud,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,FR,ALL,FALSE
Z12,SWEDEN,SE,RL,Rek Extra,A2,eBrevsavisering,ALL,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,A8,Dangerous Goods LQ,FI,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,C6,Delivery Confirmation,NO,ALL,FALSE
Z12,SWEDEN,SE,37,Tompallsdistribution,46,Pallöverföring,ALL,ALL,FALSE
Z12,SWEDEN,SE,30,MyPack Home Small,G3,Utökad liggetid 14 dagar,SE,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,ES,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A5,Insurance Europe,SK,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A4,Email notification,LU,ALL,TRUE
Z12,SWEDEN,SE,17,PostNord MyPack Home,E8,Split shipment,NO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,DE,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,IT,FALSE
Z13,NORWAY,NO,52,Pallet,A6,Flex delivery,NO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,10,Ad-hoc pickup,SE,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A5,Insurance Europe,SE,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E1,Tyres,GL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,7,Economy to FO/GL,FO,ALL,TRUE
Z12,SWEDEN,SE,20,Return Pickup,D4,Digitallock,ALL,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,A8,Dangerous Goods LQ,DE,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A7,Optional Service Point,GB,ALL,TRUE
Z14,FINLAND,FI,19,MyPack Collect,A4,Standard Self-Service and E-mail Info,AT,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A3,SMS notification,BE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,D2,Signature Assurance,DK,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,C4,Legitimationskontroll,FI,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A3,SMS notification,RO,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,E7,Pickup Handover,SE,FI,FALSE
Z11,DENMARK,DK,83,Groupage,A3,SMS notification,SE,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,C5,Delivery Notification,NO,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,HU,FALSE
Z11,DENMARK,DK,20,Return Pickup,89,EDI - mangelfuld adresse,NO,FI,FALSE
Z14,FINLAND,FI,17,MyPack Home,E1,Tyres,GB,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,NO,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A3,SMS notification,NO,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,IR,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A6,FlexDelivery,DK,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,ALL,DK,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,PT,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,38,EARLY COLLECT,SE,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,DE,ALL,TRUE
